disaster,uid,sample_dir,pre_path,post_path,target_path,label_path
hurricane-harvey,00000272,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000272,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000272/pre.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000272/post.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000272/target.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000272/label.json
hurricane-harvey,00000273,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000273,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000273/pre.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000273/post.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000273/target.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000273/label.json
hurricane-harvey,00000274,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000274,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000274/pre.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000274/post.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000274/target.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000274/label.json
hurricane-harvey,00000275,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000275,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000275/pre.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000275/post.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000275/target.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000275/label.json
hurricane-harvey,00000277,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000277,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000277/pre.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000277/post.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000277/target.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000277/label.json
hurricane-harvey,00000278,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000278,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000278/pre.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000278/post.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000278/target.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000278/label.json
hurricane-harvey,00000280,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000280,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000280/pre.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000280/post.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000280/target.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000280/label.json
hurricane-harvey,00000281,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000281,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000281/pre.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000281/post.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000281/target.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000281/label.json
hurricane-harvey,00000284,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000284,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000284/pre.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000284/post.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000284/target.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000284/label.json
hurricane-harvey,00000285,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000285,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000285/pre.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000285/post.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000285/target.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000285/label.json
hurricane-harvey,00000286,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000286,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000286/pre.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000286/post.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000286/target.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000286/label.json
hurricane-harvey,00000288,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000288,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000288/pre.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000288/post.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000288/target.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000288/label.json
hurricane-harvey,00000289,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000289,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000289/pre.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000289/post.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000289/target.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000289/label.json
hurricane-harvey,00000291,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000291,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000291/pre.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000291/post.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000291/target.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000291/label.json
hurricane-harvey,00000292,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000292,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000292/pre.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000292/post.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000292/target.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000292/label.json
hurricane-harvey,00000299,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000299,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000299/pre.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000299/post.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000299/target.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000299/label.json
hurricane-harvey,00000300,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000300,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000300/pre.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000300/post.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000300/target.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000300/label.json
hurricane-harvey,00000302,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000302,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000302/pre.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000302/post.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000302/target.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000302/label.json
hurricane-harvey,00000307,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000307,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000307/pre.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000307/post.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000307/target.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000307/label.json
hurricane-harvey,00000309,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000309,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000309/pre.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000309/post.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000309/target.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000309/label.json
hurricane-harvey,00000312,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000312,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000312/pre.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000312/post.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000312/target.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000312/label.json
hurricane-harvey,00000313,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000313,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000313/pre.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000313/post.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000313/target.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000313/label.json
hurricane-harvey,00000315,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000315,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000315/pre.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000315/post.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000315/target.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000315/label.json
hurricane-harvey,00000316,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000316,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000316/pre.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000316/post.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000316/target.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000316/label.json
hurricane-harvey,00000317,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000317,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000317/pre.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000317/post.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000317/target.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000317/label.json
hurricane-harvey,00000318,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000318,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000318/pre.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000318/post.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000318/target.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000318/label.json
hurricane-harvey,00000319,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000319,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000319/pre.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000319/post.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000319/target.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000319/label.json
hurricane-harvey,00000320,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000320,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000320/pre.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000320/post.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000320/target.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000320/label.json
hurricane-harvey,00000323,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000323,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000323/pre.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000323/post.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000323/target.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000323/label.json
hurricane-harvey,00000325,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000325,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000325/pre.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000325/post.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000325/target.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000325/label.json
hurricane-harvey,00000327,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000327,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000327/pre.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000327/post.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000327/target.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000327/label.json
hurricane-harvey,00000329,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000329,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000329/pre.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000329/post.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000329/target.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000329/label.json
hurricane-harvey,00000330,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000330,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000330/pre.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000330/post.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000330/target.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000330/label.json
hurricane-harvey,00000332,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000332,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000332/pre.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000332/post.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000332/target.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000332/label.json
hurricane-harvey,00000333,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000333,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000333/pre.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000333/post.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000333/target.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000333/label.json
hurricane-harvey,00000335,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000335,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000335/pre.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000335/post.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000335/target.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000335/label.json
hurricane-harvey,00000336,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000336,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000336/pre.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000336/post.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000336/target.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000336/label.json
hurricane-harvey,00000337,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000337,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000337/pre.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000337/post.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000337/target.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000337/label.json
hurricane-harvey,00000338,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000338,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000338/pre.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000338/post.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000338/target.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000338/label.json
hurricane-harvey,00000344,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000344,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000344/pre.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000344/post.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000344/target.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000344/label.json
hurricane-harvey,00000345,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000345,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000345/pre.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000345/post.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000345/target.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000345/label.json
hurricane-harvey,00000346,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000346,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000346/pre.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000346/post.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000346/target.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000346/label.json
hurricane-harvey,00000347,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000347,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000347/pre.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000347/post.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000347/target.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000347/label.json
hurricane-harvey,00000348,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000348,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000348/pre.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000348/post.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000348/target.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000348/label.json
hurricane-harvey,00000351,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000351,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000351/pre.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000351/post.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000351/target.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000351/label.json
hurricane-harvey,00000354,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000354,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000354/pre.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000354/post.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000354/target.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000354/label.json
hurricane-harvey,00000356,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000356,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000356/pre.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000356/post.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000356/target.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000356/label.json
hurricane-harvey,00000357,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000357,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000357/pre.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000357/post.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000357/target.png,/home/prosper/Desktop/Python/Projects/Project_019_ResQVision/service/data/processed/train/hurricane-harvey/00000357/label.json
