filename,disaster,uid,phase,lon_origin,lat_origin,pixel_width,pixel_height,crs_wkt
hurricane-michael_00000268_pre_disaster.png,hurricane-michael,00000268,pre,-85.61995448624903,30.169956259047474,4.524095040098455e-06,-4.524095040098455e-06,"GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433],AUTHORITY[""EPSG"",""4326""]]"
hurricane-michael_00000268_post_disaster.png,hurricane-michael,00000268,post,-85.61995448624903,30.169956259047474,4.524095040098455e-06,-4.524095040098455e-06,"GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433],AUTHORITY[""EPSG"",""4326""]]"
hurricane-michael_00000302_pre_disaster.png,hurricane-michael,00000302,pre,-85.64478048409786,30.165910292234734,4.524167238645554e-06,-4.524167238645554e-06,"GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433],AUTHORITY[""EPSG"",""4326""]]"
hurricane-michael_00000302_post_disaster.png,hurricane-michael,00000302,post,-85.64478048409786,30.165910292234734,4.524167238645554e-06,-4.524167238645554e-06,"GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433],AUTHORITY[""EPSG"",""4326""]]"
hurricane-michael_00000125_pre_disaster.png,hurricane-michael,00000125,pre,-85.66902612232005,30.20490190699101,4.525310907385105e-06,-4.525310907385105e-06,"GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433],AUTHORITY[""EPSG"",""4326""]]"
hurricane-michael_00000125_post_disaster.png,hurricane-michael,00000125,post,-85.66902612232005,30.20490190699101,4.525310907385105e-06,-4.525310907385105e-06,"GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433],AUTHORITY[""EPSG"",""4326""]]"
hurricane-michael_00000356_pre_disaster.png,hurricane-michael,00000356,pre,-85.62439511035326,30.292343788634895,4.5254935439257e-06,-4.5254935439257e-06,"GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433],AUTHORITY[""EPSG"",""4326""]]"
hurricane-michael_00000356_post_disaster.png,hurricane-michael,00000356,post,-85.62439511035326,30.292343788634895,4.5254935439257e-06,-4.5254935439257e-06,"GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433],AUTHORITY[""EPSG"",""4326""]]"
hurricane-michael_00000081_pre_disaster.png,hurricane-michael,00000081,pre,-85.63436886245672,30.116642617915765,4.524559097759304e-06,-4.524559097759304e-06,"GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433],AUTHORITY[""EPSG"",""4326""]]"
hurricane-michael_00000081_post_disaster.png,hurricane-michael,00000081,post,-85.63436886245672,30.116642617915765,4.524559097759304e-06,-4.524559097759304e-06,"GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433],AUTHORITY[""EPSG"",""4326""]]"
hurricane-michael_00000109_pre_disaster.png,hurricane-michael,00000109,pre,-85.62424985535094,30.2173539087538,4.525309753397716e-06,-4.525309753397716e-06,"GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433],AUTHORITY[""EPSG"",""4326""]]"
hurricane-michael_00000109_post_disaster.png,hurricane-michael,00000109,post,-85.62424985535094,30.2173539087538,4.525309753397716e-06,-4.525309753397716e-06,"GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433],AUTHORITY[""EPSG"",""4326""]]"
hurricane-michael_00000386_pre_disaster.png,hurricane-michael,00000386,pre,-85.62015961589239,30.240661849635202,4.524167342828734e-06,-4.524167342828734e-06,"GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433],AUTHORITY[""EPSG"",""4326""]]"
hurricane-michael_00000386_post_disaster.png,hurricane-michael,00000386,post,-85.62015961589239,30.240661849635202,4.524167342828734e-06,-4.524167342828734e-06,"GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433],AUTHORITY[""EPSG"",""4326""]]"
hurricane-michael_00000388_pre_disaster.png,hurricane-michael,00000388,pre,-85.61520454888732,30.240609559065547,4.524131191675431e-06,-4.524131191675431e-06,"GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433],AUTHORITY[""EPSG"",""4326""]]"
hurricane-michael_00000388_post_disaster.png,hurricane-michael,00000388,post,-85.61520454888732,30.240609559065547,4.524131191675431e-06,-4.524131191675431e-06,"GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433],AUTHORITY[""EPSG"",""4326""]]"
hurricane-michael_00000299_pre_disaster.png,hurricane-michael,00000299,pre,-85.64973373038109,30.165961369489338,4.524202989051572e-06,-4.524202989051572e-06,"GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433],AUTHORITY[""EPSG"",""4326""]]"
hurricane-michael_00000299_post_disaster.png,hurricane-michael,00000299,post,-85.64973373038109,30.165961369489338,4.524202989058904e-06,-4.524202989058904e-06,"GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433],AUTHORITY[""EPSG"",""4326""]]"
hurricane-michael_00000441_pre_disaster.png,hurricane-michael,00000441,pre,-85.68395816165729,30.200039125054136,4.52532961020213e-06,-4.52532961020213e-06,"GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433],AUTHORITY[""EPSG"",""4326""]]"
hurricane-michael_00000441_post_disaster.png,hurricane-michael,00000441,post,-85.68395816165729,30.200039125054136,4.52091465448486e-06,-4.52091465448486e-06,"GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433],AUTHORITY[""EPSG"",""4326""]]"
hurricane-michael_00000212_pre_disaster.png,hurricane-michael,00000212,pre,-85.64955768845377,30.17887399055827,4.524524328023566e-06,-4.524524328023566e-06,"GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433],AUTHORITY[""EPSG"",""4326""]]"
hurricane-michael_00000212_post_disaster.png,hurricane-michael,00000212,post,-85.64955768845377,30.17887399055827,4.524524328023566e-06,-4.524524328023566e-06,"GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433],AUTHORITY[""EPSG"",""4326""]]"
hurricane-michael_00000536_pre_disaster.png,hurricane-michael,00000536,pre,-85.76706620954955,30.18343154193808,4.525330955753721e-06,-4.525330955753721e-06,"GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433],AUTHORITY[""EPSG"",""4326""]]"
hurricane-michael_00000536_post_disaster.png,hurricane-michael,00000536,post,-85.76706620954955,30.18343154193808,4.525330955761059e-06,-4.525330955761059e-06,"GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433],AUTHORITY[""EPSG"",""4326""]]"
hurricane-michael_00000189_pre_disaster.png,hurricane-michael,00000189,pre,-85.63893943715223,30.230421605344958,4.525739945687063e-06,-4.525739945687063e-06,"GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433],AUTHORITY[""EPSG"",""4326""]]"
hurricane-michael_00000189_post_disaster.png,hurricane-michael,00000189,post,-85.63893943715223,30.230421605344958,4.525739945687063e-06,-4.525739945687063e-06,"GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433],AUTHORITY[""EPSG"",""4326""]]"
hurricane-michael_00000103_pre_disaster.png,hurricane-michael,00000103,pre,-85.6194142784901,30.208693537678585,4.52505915690097e-06,-4.52505915690097e-06,"GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433],AUTHORITY[""EPSG"",""4326""]]"
hurricane-michael_00000103_post_disaster.png,hurricane-michael,00000103,post,-85.6194142784901,30.208693537678585,4.52505915690097e-06,-4.52505915690097e-06,"GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433],AUTHORITY[""EPSG"",""4326""]]"
hurricane-michael_00000162_pre_disaster.png,hurricane-michael,00000162,pre,-85.6150612752683,30.165599903596007,4.523952110748701e-06,-4.523952110748701e-06,"GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433],AUTHORITY[""EPSG"",""4326""]]"
hurricane-michael_00000162_post_disaster.png,hurricane-michael,00000162,post,-85.6150612752683,30.165599903596007,4.523952110748701e-06,-4.523952110748701e-06,"GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433],AUTHORITY[""EPSG"",""4326""]]"
hurricane-michael_00000166_pre_disaster.png,hurricane-michael,00000166,pre,-85.64425007856083,30.204647997200734,4.5251317931504175e-06,-4.5251317931504175e-06,"GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433],AUTHORITY[""EPSG"",""4326""]]"
hurricane-michael_00000166_post_disaster.png,hurricane-michael,00000166,post,-85.64425007856083,30.204647997200734,4.5251317931504175e-06,-4.5251317931504175e-06,"GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433],AUTHORITY[""EPSG"",""4326""]]"
hurricane-michael_00000067_pre_disaster.png,hurricane-michael,00000067,pre,-85.64419108090948,30.208952171981657,4.525239089925414e-06,-4.525239089925414e-06,"GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433],AUTHORITY[""EPSG"",""4326""]]"
hurricane-michael_00000067_post_disaster.png,hurricane-michael,00000067,post,-85.64419108090948,30.208952171981657,4.525239089925414e-06,-4.525239089925414e-06,"GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433],AUTHORITY[""EPSG"",""4326""]]"
hurricane-michael_00000253_pre_disaster.png,hurricane-michael,00000253,pre,-85.61524171712148,30.15268744269405,4.523631302398726e-06,-4.523631302398726e-06,"GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433],AUTHORITY[""EPSG"",""4326""]]"
hurricane-michael_00000253_post_disaster.png,hurricane-michael,00000253,post,-85.61524171712148,30.15268744269405,4.523631302398726e-06,-4.523631302398726e-06,"GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433],AUTHORITY[""EPSG"",""4326""]]"
hurricane-michael_00000233_pre_disaster.png,hurricane-michael,00000233,pre,-85.61439865329851,30.21294536753548,4.525130314169001e-06,-4.525130314169001e-06,"GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433],AUTHORITY[""EPSG"",""4326""]]"
hurricane-michael_00000233_post_disaster.png,hurricane-michael,00000233,post,-85.61439865329851,30.21294536753548,4.525130314169001e-06,-4.525130314169001e-06,"GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433],AUTHORITY[""EPSG"",""4326""]]"
hurricane-michael_00000010_pre_disaster.png,hurricane-michael,00000010,pre,-85.6344280898704,30.112336789326363,4.524452284317906e-06,-4.524452284317906e-06,"GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433],AUTHORITY[""EPSG"",""4326""]]"
hurricane-michael_00000010_post_disaster.png,hurricane-michael,00000010,post,-85.6344280898704,30.112336789326363,4.524452284317906e-06,-4.524452284317906e-06,"GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433],AUTHORITY[""EPSG"",""4326""]]"
hurricane-michael_00000243_pre_disaster.png,hurricane-michael,00000243,pre,-85.63493333005236,30.161503390563013,4.523988628997287e-06,-4.523988628997287e-06,"GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433],AUTHORITY[""EPSG"",""4326""]]"
hurricane-michael_00000243_post_disaster.png,hurricane-michael,00000243,post,-85.63493333005236,30.161503390563013,4.523988628997287e-06,-4.523988628997287e-06,"GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433],AUTHORITY[""EPSG"",""4326""]]"
hurricane-michael_00000505_pre_disaster.png,hurricane-michael,00000505,pre,-85.72737744923751,30.187357157368133,4.5251567563317995e-06,-4.5251567563317995e-06,"GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433],AUTHORITY[""EPSG"",""4326""]]"
hurricane-michael_00000505_post_disaster.png,hurricane-michael,00000505,post,-85.72737744923751,30.187357157368133,4.5251567563317995e-06,-4.5251567563317995e-06,"GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433],AUTHORITY[""EPSG"",""4326""]]"
hurricane-michael_00000052_pre_disaster.png,hurricane-michael,00000052,pre,-85.64430906346543,30.200343819487177,4.525024521219972e-06,-4.525024521219972e-06,"GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433],AUTHORITY[""EPSG"",""4326""]]"
hurricane-michael_00000052_post_disaster.png,hurricane-michael,00000052,post,-85.64430906346543,30.200343819487177,4.525024521219972e-06,-4.525024521219972e-06,"GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433],AUTHORITY[""EPSG"",""4326""]]"
hurricane-michael_00000548_pre_disaster.png,hurricane-michael,00000548,pre,-85.73238691582617,30.18310091781069,4.525084654602044e-06,-4.525084654602044e-06,"GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433],AUTHORITY[""EPSG"",""4326""]]"
hurricane-michael_00000548_post_disaster.png,hurricane-michael,00000548,post,-85.73238691582617,30.18310091781069,4.52508465460938e-06,-4.52508465460938e-06,"GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433],AUTHORITY[""EPSG"",""4326""]]"
hurricane-michael_00000094_pre_disaster.png,hurricane-michael,00000094,pre,-85.6339234800635,30.23467416089441,4.525811331588481e-06,-4.525811331588481e-06,"GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433],AUTHORITY[""EPSG"",""4326""]]"
hurricane-michael_00000094_post_disaster.png,hurricane-michael,00000094,post,-85.6339234800635,30.23467416089441,4.525811331595814e-06,-4.525811331595814e-06,"GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433],AUTHORITY[""EPSG"",""4326""]]"
hurricane-michael_00000349_pre_disaster.png,hurricane-michael,00000349,pre,-85.65933318712953,30.275493861842563,4.525315961582764e-06,-4.525315961582764e-06,"GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433],AUTHORITY[""EPSG"",""4326""]]"
hurricane-michael_00000349_post_disaster.png,hurricane-michael,00000349,post,-85.65933318712953,30.275493861842563,4.525315961582764e-06,-4.525315961582764e-06,"GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433],AUTHORITY[""EPSG"",""4326""]]"
hurricane-michael_00000446_pre_disaster.png,hurricane-michael,00000446,pre,-85.69426577920281,30.170008057434366,4.524649616176845e-06,-4.524649616176845e-06,"GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433],AUTHORITY[""EPSG"",""4326""]]"
hurricane-michael_00000446_post_disaster.png,hurricane-michael,00000446,post,-85.69426577920281,30.170008057434366,4.52023532386838e-06,-4.52023532386838e-06,"GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433],AUTHORITY[""EPSG"",""4326""]]"
hurricane-michael_00000402_pre_disaster.png,hurricane-michael,00000402,pre,-85.69392513664808,30.195833933722596,4.525293443565548e-06,-4.525293443565548e-06,"GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433],AUTHORITY[""EPSG"",""4326""]]"
hurricane-michael_00000402_post_disaster.png,hurricane-michael,00000402,post,-85.69392513664808,30.195833933722596,4.520878523132801e-06,-4.520878523132801e-06,"GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433],AUTHORITY[""EPSG"",""4326""]]"
hurricane-michael_00000479_pre_disaster.png,hurricane-michael,00000479,pre,-85.7622733864228,30.17047202293731,4.524973480890853e-06,-4.524973480890853e-06,"GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433],AUTHORITY[""EPSG"",""4326""]]"
hurricane-michael_00000479_post_disaster.png,hurricane-michael,00000479,post,-85.7622733864228,30.17047202293731,4.524973480890853e-06,-4.524973480890853e-06,"GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433],AUTHORITY[""EPSG"",""4326""]]"
hurricane-michael_00000410_pre_disaster.png,hurricane-michael,00000410,pre,-85.69369779610656,30.213051126089297,4.525723159170284e-06,-4.525723159170284e-06,"GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433],AUTHORITY[""EPSG"",""4326""]]"
hurricane-michael_00000410_post_disaster.png,hurricane-michael,00000410,post,-85.69369779610656,30.213051126089297,4.5213078195028e-06,-4.5213078195028e-06,"GEOGCS[""WGS 84"",DATUM[""WGS_1984"",SPHEROID[""WGS 84"",6378137,298.257223563,AUTHORITY[""EPSG"",""7030""]],AUTHORITY[""EPSG"",""6326""]],PRIMEM[""Greenwich"",0],UNIT[""degree"",0.0174532925199433],AUTHORITY[""EPSG"",""4326""]]"
